"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-08-01
#StationRSP/KLRSP/L
1Ramtokto76547.7876.55",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,76547.78,76.55
