"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,52096.3,52.1
2,Sarpang,52446.88,52.45
3,Dagapela,53813.2,53.81
4,Tsirang,53336.66,53.34
5,Zhemgang,54038.16,54.04
6,Trongsa,55005.36,55.01
7,Bumthang,55881.03,55.88
8,Dagana,54311.67,54.31
9,Lhamoizingkha,53103.87,53.1
10,Dangdung,55556.52,55.56
11,Panbang,53648.83,53.65
12,Tingtibi,53286.64,53.29
