"#",Station,RSP/KL,RSP/L
1,Gelephu Town,54329.3,54.33
2,Sarpang,54397.34,54.4
3,Dagapela,55953.03,55.95
4,Tsirang,55464.1,55.46
5,Zhemgang,58565.36,58.57
6,Trongsa,57553.98,57.55
7,Bumthang,57935.47,57.94
8,Dagana,56428.12,56.43
9,Lhamoizingkha,57649.97,57.65
10,Dangdung,57735.45,57.74
11,Panbang,55881.83,55.88
12,Tingtibi,56067.77,56.07
