"#",Station,RSP/KL,RSP/L
1,Gelephu Town,48105.09,48.11
2,Sarpang,48187.94,48.19
3,Dagapela,49791.99,49.79
4,Tsirang,49311.46,49.31
5,Zhemgang,52422.24,52.42
6,Trongsa,51406.72,51.41
7,Bumthang,51832.32,51.83
8,Dagana,50282.93,50.28
9,Lhamoizingkha,52243.67,52.24
10,Dangdung,51547.9,51.55
11,Panbang,49657.62,49.66
12,Tingtibi,49862.93,49.86
