"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,58507.83,58.51
2,Nganglam Potonala,58947.45,58.95
3,Wamrong,59988.65,59.99
4,Trashigang,60218.92,60.22
5,Trashiyangtse,61161.58,61.16
6,Mongar,61307.69,61.31
7,Gyelposing,61260.19,61.26
8,Kanglung,60436.15,60.44
9,Pemagatshel,59848.29,59.85
10,Lhuntse,61821.83,61.82
11,Jomotsangkha,58507.83,58.51
12,Autsho,61459.78,61.46
13,Doksum,60506.1,60.51
14,Bhangtar,59281.32,59.28
15,Rangjung,60510.99,60.51
