"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2021-06-16
#StationRSP/KLRSP/L
1Gelephu Town66936.9366.94
2Sarpang67052.9667.05
3Dagapela68765.468.77
4Tsirang68303.6768.3
5Zhemgang71435.871.44
6Trongsa7041170.41
7Bumthang70935.4770.94
8Dagana69291.8569.29
9Lhamoizingkha70815.1970.82
10Dangdung70461.970.46
11Panbang68489.4668.49
12Tingtibi68738.1768.74",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,66936.93,66.94
2,Sarpang,67052.96,67.05
3,Dagapela,68765.4,68.77
4,Tsirang,68303.67,68.3
5,Zhemgang,71435.8,71.44
6,Trongsa,70411,70.41
7,Bumthang,70935.47,70.94
8,Dagana,69291.85,69.29
9,Lhamoizingkha,70815.19,70.82
10,Dangdung,70461.9,70.46
11,Panbang,68489.46,68.49
12,Tingtibi,68738.17,68.74
