"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,59412.74,59.41
2,Nganglam,59412.74,59.41
3,Wamrong,60736.18,60.74
4,Trashigang,61096.91,61.1
5,Trashiyangtse,61918.09,61.92
6,Mongar,62112.98,62.11
7,Gyelposing,62163.05,62.16
8,Kanglung,61204.81,61.2
9,Pemagatshel,60635.26,60.64
10,Lhuntse,62668.42,62.67
11,Jomotsangkha,60353.36,60.35
12,Autsho,62328.8,62.33
13,Doksum,61367.27,61.37
14,Bhangtar,60142.49,60.14
15,Rangjung,61351.98,61.35
