"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,52044.54,52.04
2,Nganglam Potonala,52484.14,52.48
3,Wamrong,53458.29,53.46
4,Trashigang,53744.16,53.74
5,Trashiyangtse,54635.05,54.64
6,Mongar,54801.95,54.8
7,Gyelposing,54796.03,54.8
8,Kanglung,53914.79,53.91
9,Pemagatshel,53334.74,53.33
10,Lhuntse,55333.68,55.33
11,Jomotsangkha,52044.54,52.04
12,Autsho,54981.2,54.98
13,Doksum,54024.17,54.02
14,Bhangtar,52799.39,52.8
15,Rangjung,54020.46,54.02
