"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2021-04-16
#StationRSP/KLRSP/L
1Gelephu Town60739.3260.74
2Sarpang60815.4560.82
3Dagapela62397.5562.4
4Tsirang61913.2161.91
5Zhemgang65019.6765.02
6Trongsa64006.0364.01
7Bumthang64411.6164.41
8Dagana62881.362.88
9Lhamoizingkha63782.363.78
10Dangdung64165.4964.17
11Panbang62291.8562.29
12Tingtibi62488.3762.49",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,60739.32,60.74
2,Sarpang,60815.45,60.82
3,Dagapela,62397.55,62.4
4,Tsirang,61913.21,61.91
5,Zhemgang,65019.67,65.02
6,Trongsa,64006.03,64.01
7,Bumthang,64411.61,64.41
8,Dagana,62881.3,62.88
9,Lhamoizingkha,63782.3,63.78
10,Dangdung,64165.49,64.17
11,Panbang,62291.85,62.29
12,Tingtibi,62488.37,62.49
