"#",Station,RSP/KL,RSP/L
1,Phuentsholing,63075.29,63.08
2,Rinchending,63155.75,63.16
3,Pasakha,63209.39,63.21
4,Chimakothi,64683.08,64.68
5,Chubachu,65133.31,65.13
6,Paro Shaba,65142.3,65.14
7,Haa,65940.39,65.94
8,Wangdue Zero Point,65301.99,65.3
9,Beychu,65525.49,65.53
10,Samtse Checkpost,63532.85,63.53
11,Sipsoo,64245.32,64.25
12,Pagli,63364.68,63.36
13,Gedu,64276.65,64.28
14,Mitsina,65212.59,65.21
15,Khuruthang,65275.48,65.28
16,Gasa,66711.46,66.71
