"#",Station,RSP/KL,RSP/L
1,Gelephu Town,51859.88,51.86
2,Sarpang,51949.34,51.95
3,Dagapela,53575.01,53.58
4,Tsirang,53098.22,53.1
5,Zhemgang,56213.26,56.21
6,Trongsa,55195.89,55.2
7,Bumthang,55641.21,55.64
8,Dagana,54073.03,54.07
9,Lhamoizingkha,56028.73,56.03
10,Dangdung,55319.07,55.32
11,Panbang,53412.41,53.41
12,Tingtibi,53626.37,53.63
