"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2021-11-01
#StationRSP/KLRSP/L
1Phuentsholing80925.8680.93
2Rinchending81006.3281.01
3Pasakha81059.9681.06
4Chimakothi82480.6782.48
5Lungtenzampa82934.4282.93
6Paro Town82939.0482.94
7Haa83717.5983.72
8Bajo Town83127.5483.13
9Beychu83351.0483.35
10Samtse Town80422.1380.42
11Sipsoo82089.9682.09
12Gomtu80481.680.48
13Gedu82073.2882.07
14Khuruthang83102.2583.1
15Gasa84492.8884.49
16Motithang82934.4282.93
17Olakha82934.4282.93
18Paro NIE Bridge82939.0482.94
19Langlitsawa83351.0483.35
20Wangdue Zero Point83127.5483.13
21Phuentsholing Main gate80925.8680.93",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,80925.86,80.93
2,Rinchending,81006.32,81.01
3,Pasakha,81059.96,81.06
4,Chimakothi,82480.67,82.48
5,Lungtenzampa,82934.42,82.93
6,Paro Town,82939.04,82.94
7,Haa,83717.59,83.72
8,Bajo Town,83127.54,83.13
9,Beychu,83351.04,83.35
10,Samtse Town,80422.13,80.42
11,Sipsoo,82089.96,82.09
12,Gomtu,80481.6,80.48
13,Gedu,82073.28,82.07
14,Khuruthang,83102.25,83.1
15,Gasa,84492.88,84.49
16,Motithang,82934.42,82.93
17,Olakha,82934.42,82.93
18,Paro NIE Bridge,82939.04,82.94
19,Langlitsawa,83351.04,83.35
20,Wangdue Zero Point,83127.54,83.13
21,Phuentsholing Main gate,80925.86,80.93
