"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2021-04-16
#StationRSP/KLRSP/L
1Phuentsholing62809.3562.81
2Rinchending62889.8162.89
3Pasakha62943.4562.94
4Chimakothi64205.4164.21
5Chubachu64669.7164.67
6Paro Shaba64661.2264.66
7Haa65381.2665.38
8Wangdue Zero Point64936.0564.94
9Beychu65159.5565.16
10Samtse Checkpost62356.8362.36
11Sipsoo63955.7163.96
12Pagli62416.2662.42
13Gedu63795.1463.8
14Mitsina64846.6564.85
15Khuruthang64914.4464.91
16Gasa66169.1866.17
17Dorokha63607.2963.61
18Langdru (Khasadrapchu)64517.7364.52",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,62809.35,62.81
2,Rinchending,62889.81,62.89
3,Pasakha,62943.45,62.94
4,Chimakothi,64205.41,64.21
5,Chubachu,64669.71,64.67
6,Paro Shaba,64661.22,64.66
7,Haa,65381.26,65.38
8,Wangdue Zero Point,64936.05,64.94
9,Beychu,65159.55,65.16
10,Samtse Checkpost,62356.83,62.36
11,Sipsoo,63955.71,63.96
12,Pagli,62416.26,62.42
13,Gedu,63795.14,63.8
14,Mitsina,64846.65,64.85
15,Khuruthang,64914.44,64.91
16,Gasa,66169.18,66.17
17,Dorokha,63607.29,63.61
18,Langdru (Khasadrapchu),64517.73,64.52
