"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2022-01-01
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost73676.1573.68
2Sarpang74064.7674.06
3Dagapela75555.2975.56
4Tsirang75100.2875.1
5Zhemgang75826.2575.83
6Trongsa76782.8176.78
7Bumthang77771.7877.77
8Dagana76094.4476.09
9Lhamoizingkha74686.3774.69
10Dangdung77230.5277.23
11Panbang75228.6875.23
12Tingtibi74916.2274.92
13Gelephu Gate73676.1573.68
14Gelephu Town73676.1573.68",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,73676.15,73.68
2,Sarpang,74064.76,74.06
3,Dagapela,75555.29,75.56
4,Tsirang,75100.28,75.1
5,Zhemgang,75826.25,75.83
6,Trongsa,76782.81,76.78
7,Bumthang,77771.78,77.77
8,Dagana,76094.44,76.09
9,Lhamoizingkha,74686.37,74.69
10,Dangdung,77230.52,77.23
11,Panbang,75228.68,75.23
12,Tingtibi,74916.22,74.92
13,Gelephu Gate,73676.15,73.68
14,Gelephu Town,73676.15,73.68
