"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2022-01-16
#StationRSP/KLRSP/L
1Phuentsholing70286.170.29
2Rinchending70366.5670.37
3Pasakha70420.270.42
4Chimakothi71747.6771.75
5Lungtenzampa72207.6272.21
6Paro Town72204.5472.2
7Haa72948.7372.95
8Bajo Town72443.7472.44
9Beychu72667.2472.67
10Samtse Town69790.2369.79
11Sipsoo71439.7871.44
12Gomtu69848.5669.85
13Gedu71338.5971.34
14Khuruthang72420.6272.42
15Gasa73731.4473.73
16Motithang72207.6272.21
17Olakha72207.6272.21
18Paro NIE Bridge72204.5472.2
19Langlitsawa72667.2472.67
20Wangdue Zero Point72443.7472.44
21Phuentsholing Main gate70286.170.29",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,70286.1,70.29
2,Rinchending,70366.56,70.37
3,Pasakha,70420.2,70.42
4,Chimakothi,71747.67,71.75
5,Lungtenzampa,72207.62,72.21
6,Paro Town,72204.54,72.2
7,Haa,72948.73,72.95
8,Bajo Town,72443.74,72.44
9,Beychu,72667.24,72.67
10,Samtse Town,69790.23,69.79
11,Sipsoo,71439.78,71.44
12,Gomtu,69848.56,69.85
13,Gedu,71338.59,71.34
14,Khuruthang,72420.62,72.42
15,Gasa,73731.44,73.73
16,Motithang,72207.62,72.21
17,Olakha,72207.62,72.21
18,Paro NIE Bridge,72204.54,72.2
19,Langlitsawa,72667.24,72.67
20,Wangdue Zero Point,72443.74,72.44
21,Phuentsholing Main gate,70286.1,70.29
