"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-04-16
#StationRSP/KLRSP/L
1Phuentsholing67050.2367.05
2Rinchending67130.6967.13
3Pasakha67184.3367.18
4Chimakothi68706.6768.71
5Chubachu69153.6669.15
6Paro Shaba69166.6769.17
7Haa69982.6969.98
8Wangdue Zero Point69299.9169.3
9Beychu69523.4169.52
10Samtse Checkpost66596.666.6
11Sipsoo68225.6968.23
12Pagli66656.1766.66
13Gedu68301.1268.3
14Mitsina69210.5169.21
15Khuruthang69272.2769.27
16Gasa70749.8970.75
17Dorokha67972.7267.97
18Langdru (Khasadrapchu)69001.6869",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,67050.23,67.05
2,Rinchending,67130.69,67.13
3,Pasakha,67184.33,67.18
4,Chimakothi,68706.67,68.71
5,Chubachu,69153.66,69.15
6,Paro Shaba,69166.67,69.17
7,Haa,69982.69,69.98
8,Wangdue Zero Point,69299.91,69.3
9,Beychu,69523.41,69.52
10,Samtse Checkpost,66596.6,66.6
11,Sipsoo,68225.69,68.23
12,Pagli,66656.17,66.66
13,Gedu,68301.12,68.3
14,Mitsina,69210.51,69.21
15,Khuruthang,69272.27,69.27
16,Gasa,70749.89,70.75
17,Dorokha,67972.72,67.97
18,Langdru (Khasadrapchu),69001.68,69
