"#",Station,RSP/KL,RSP/L
1,Gelephu Town,54740.8,54.74
2,Sarpang,54835.34,54.84
3,Dagapela,56477.59,56.48
4,Tsirang,56003.68,56
5,Zhemgang,59121.98,59.12
6,Trongsa,58103.19,58.1
7,Bumthang,58563.63,58.56
8,Dagana,56981.04,56.98
9,Lhamoizingkha,58896.51,58.9
10,Dangdung,58212.56,58.21
11,Panbang,56293.33,56.29
12,Tingtibi,56513.93,56.51
