"#",Station,RSP/KL,RSP/L
1,Gelephu Town,44905.36,44.91
2,Sarpang,44982.57,44.98
3,Dagapela,46568.21,46.57
4,Tsirang,46084.48,46.08
5,Zhemgang,49191.63,49.19
6,Trongsa,48177.69,48.18
7,Bumthang,48586.49,48.59
8,Dagana,47053.11,47.05
9,Lhamoizingkha,49043.52,49.04
10,Dangdung,48334.21,48.33
11,Panbang,46457.89,46.46
12,Tingtibi,46655.82,46.66
