"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2021-07-16
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost71397.1471.4
2Sarpang71781.7371.78
3Dagapela73259.1473.26
4Tsirang72801.8672.8
5Zhemgang73525.2573.53
6Trongsa74482.9374.48
7Bumthang75459.9475.46
8Dagana7379473.79
9Lhamoizingkha75995.8176
10Dangdung74941.5674.94
11Panbang72949.6772.95
12Tingtibi72631.9672.63",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,71397.14,71.4
2,Sarpang,71781.73,71.78
3,Dagapela,73259.14,73.26
4,Tsirang,72801.86,72.8
5,Zhemgang,73525.25,73.53
6,Trongsa,74482.93,74.48
7,Bumthang,75459.94,75.46
8,Dagana,73794,73.79
9,Lhamoizingkha,75995.81,76
10,Dangdung,74941.56,74.94
11,Panbang,72949.67,72.95
12,Tingtibi,72631.96,72.63
