"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-08-16
#StationRSP/KLRSP/L
1Phuentsholing74493.6374.49
2Rinchending74574.0974.57
3Pasakha74627.7374.63
4Chimakothi76241.1676.24
5Chubachu76682.176.68
6Paro Shaba76702.6376.7
7Haa77552.2277.55
8Wangdue Zero Point76786.3376.79
9Beychu77009.8377.01
10Samtse Checkpost74038.8774.04
11Sipsoo75679.2875.68
12Pagli74098.5774.1
13Gedu75837.2675.84
14Mitsina76696.9376.7
15Khuruthang76756.5876.76
16Gasa78312.1878.31
17Dorokha75459.775.46
18Langdru (Khasadrapchu)76530.1276.53",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,74493.63,74.49
2,Rinchending,74574.09,74.57
3,Pasakha,74627.73,74.63
4,Chimakothi,76241.16,76.24
5,Chubachu,76682.1,76.68
6,Paro Shaba,76702.63,76.7
7,Haa,77552.22,77.55
8,Wangdue Zero Point,76786.33,76.79
9,Beychu,77009.83,77.01
10,Samtse Checkpost,74038.87,74.04
11,Sipsoo,75679.28,75.68
12,Pagli,74098.57,74.1
13,Gedu,75837.26,75.84
14,Mitsina,76696.93,76.7
15,Khuruthang,76756.58,76.76
16,Gasa,78312.18,78.31
17,Dorokha,75459.7,75.46
18,Langdru (Khasadrapchu),76530.12,76.53
