"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:MS (in KL)Approved Date:2022-03-01
#StationRSP/KLRSP/L
1Nganglam83162.7883.16
2Samdrup Jongkhar Gate83378.783.38
3Nganglam Potonala83162.7883.16
4Wamrong85117.685.12
5Trashigang85133.9285.13
6Trashiyangtse86275.8286.28
7Mongar86341.9386.34
8Gyelposing86134.4386.13
9Kanglung85530.4785.53
10Pemagatshel84912.5784.91
11Lhuntse86788.3386.79
12Jomotsangkha83378.783.38
13Autsho86389.586.39
14Doksum85448.6985.45
15Bhangtar83986.6283.99
16Rangjung85486.6985.49
17Samdrup Jongkhar Upper Town83378.783.38",,,
"#",Station,RSP/KL,RSP/L
1,Nganglam,83162.78,83.16
2,Samdrup Jongkhar Gate,83378.7,83.38
3,Nganglam Potonala,83162.78,83.16
4,Wamrong,85117.6,85.12
5,Trashigang,85133.92,85.13
6,Trashiyangtse,86275.82,86.28
7,Mongar,86341.93,86.34
8,Gyelposing,86134.43,86.13
9,Kanglung,85530.47,85.53
10,Pemagatshel,84912.57,84.91
11,Lhuntse,86788.33,86.79
12,Jomotsangkha,83378.7,83.38
13,Autsho,86389.5,86.39
14,Doksum,85448.69,85.45
15,Bhangtar,83986.62,83.99
16,Rangjung,85486.69,85.49
17,Samdrup Jongkhar Upper Town,83378.7,83.38
