"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2021-12-16
#StationRSP/KLRSP/L
1Gelephu Town71694.2671.69
2Sarpang72079.3872.08
3Dagapela73558.573.56
4Tsirang73101.5173.1
5Zhemgang76239.0476.24
6Trongsa75211.8975.21
7Bumthang75761.3475.76
8Dagana74093.9274.09
9Lhamoizingkha71759.0471.76
10Dangdung75239.9875.24
11Panbang73246.7973.25
12Tingtibi73506.4673.51",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,71694.26,71.69
2,Sarpang,72079.38,72.08
3,Dagapela,73558.5,73.56
4,Tsirang,73101.51,73.1
5,Zhemgang,76239.04,76.24
6,Trongsa,75211.89,75.21
7,Bumthang,75761.34,75.76
8,Dagana,74093.92,74.09
9,Lhamoizingkha,71759.04,71.76
10,Dangdung,75239.98,75.24
11,Panbang,73246.79,73.25
12,Tingtibi,73506.46,73.51
