"#",Station,RSP/KL,RSP/L
1,Gelephu Town,51724.05,51.72
2,Sarpang,51813.27,51.81
3,Dagapela,53438.16,53.44
4,Tsirang,52961.24,52.96
5,Zhemgang,56076.12,56.08
6,Trongsa,55058.82,55.06
7,Bumthang,55503.42,55.5
8,Dagana,53935.92,53.94
9,Lhamoizingkha,55762.94,55.76
10,Dangdung,55182.65,55.18
11,Panbang,53276.58,53.28
12,Tingtibi,53490.23,53.49
