"#",Station,RSP/KL,RSP/L
1,Gelephu Town,55230.41,55.23
2,Sarpang,55325.81,55.33
3,Dagapela,56970.88,56.97
4,Tsirang,56497.46,56.5
5,Zhemgang,59616.31,59.62
6,Trongsa,58597.29,58.6
7,Bumthang,59060.3,59.06
8,Dagana,57475.25,57.48
9,Lhamoizingkha,61210.72,61.21
10,Dangdung,58704.3,58.7
11,Panbang,56782.94,56.78
12,Tingtibi,57004.67,57
