"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-11-16
#StationRSP/KLRSP/L
1Lobesa82969.7982.97
2Phuentsholing80730.4480.73
3Rinchending80810.980.81
4Pasakha80864.5480.86
5Chimakothi82554.2982.55
6Chubachu82990.1682.99
7Paro Shaba83016.9983.02
8Haa83894.7283.89
9Wangdue Zero Point83059.1983.06
10Beychu83282.6983.28
11Samtse Checkpost80225.4980.23
12Sipsoo81924.6281.92
13Pagli80285.180.29
14Gedu82151.7882.15
15Mitsina82969.7982.97
16Khuruthang83027.6783.03
17Gasa84648.684.65
18Dorokha81733.0281.73
19Langdru (Khasadrapchu)82838.1882.84
20Chanzamtok82990.1682.99
21Gomtu Phuentshopelri80285.180.29
22Motithang82990.1682.99
23Lungtenzampa82990.1682.99
24Olakha82990.1682.99
25Samtse Town80225.4980.23
26Langlitsawa83282.6983.28
27Gomtu80285.180.29
28Phuentsholing Truck Parking80730.4480.73
29Phuentsholing Dungkhag Office80730.4480.73
30Phuentsholing Near MDP80730.4480.73",,,
"#",Station,RSP/KL,RSP/L
1,Lobesa,82969.79,82.97
2,Phuentsholing,80730.44,80.73
3,Rinchending,80810.9,80.81
4,Pasakha,80864.54,80.86
5,Chimakothi,82554.29,82.55
6,Chubachu,82990.16,82.99
7,Paro Shaba,83016.99,83.02
8,Haa,83894.72,83.89
9,Wangdue Zero Point,83059.19,83.06
10,Beychu,83282.69,83.28
11,Samtse Checkpost,80225.49,80.23
12,Sipsoo,81924.62,81.92
13,Pagli,80285.1,80.29
14,Gedu,82151.78,82.15
15,Mitsina,82969.79,82.97
16,Khuruthang,83027.67,83.03
17,Gasa,84648.6,84.65
18,Dorokha,81733.02,81.73
19,Langdru (Khasadrapchu),82838.18,82.84
20,Chanzamtok,82990.16,82.99
21,Gomtu Phuentshopelri,80285.1,80.29
22,Motithang,82990.16,82.99
23,Lungtenzampa,82990.16,82.99
24,Olakha,82990.16,82.99
25,Samtse Town,80225.49,80.23
26,Langlitsawa,83282.69,83.28
27,Gomtu,80285.1,80.29
28,Phuentsholing Truck Parking,80730.44,80.73
29,Phuentsholing Dungkhag Office,80730.44,80.73
30,Phuentsholing Near MDP,80730.44,80.73
