"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:HSD (in KL)Approved Date:2021-06-01
#StationRSP/KLRSP/L
1Samdrup Jongkhar65800.2165.8
2Nganglam65800.2165.8
3Wamrong67171.1167.17
4Trashigang67492.567.49
5Trashiyangtse68350.3168.35
6Mongar68530.4968.53
7Gyelposing68551.1468.55
8Kanglung67633.3767.63
9Pemagatshel67058.367.06
10Lhuntse69073.4869.07
11Jomotsangkha65362.6865.36
12Autsho68727.0968.73
13Doksum67767.9367.77
14Bhangtar66408.1366.41
15Rangjung67758.7367.76",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,65800.21,65.8
2,Nganglam,65800.21,65.8
3,Wamrong,67171.11,67.17
4,Trashigang,67492.5,67.49
5,Trashiyangtse,68350.31,68.35
6,Mongar,68530.49,68.53
7,Gyelposing,68551.14,68.55
8,Kanglung,67633.37,67.63
9,Pemagatshel,67058.3,67.06
10,Lhuntse,69073.48,69.07
11,Jomotsangkha,65362.68,65.36
12,Autsho,68727.09,68.73
13,Doksum,67767.93,67.77
14,Bhangtar,66408.13,66.41
15,Rangjung,67758.73,67.76
