"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-04-16
#StationRSP/KLRSP/L
1Ramtokto69055.3269.06",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,69055.32,69.06
