"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,49163.12,49.16
2,Sarpang,49485.34,49.49
3,Dagapela,50759.04,50.76
4,Tsirang,50266.42,50.27
5,Zhemgang,50949.68,50.95
6,Trongsa,51924.81,51.92
7,Bumthang,52715.99,52.72
8,Dagana,51227.16,51.23
9,Lhamoizingkha,50168.7,50.17
10,Dangdung,52553.13,52.55
11,Panbang,50715.65,50.72
12,Tingtibi,50316.37,50.32
