"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2021-08-01
#StationRSP/KLRSP/L
1Ramtokto72479.172.48",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,72479.1,72.48
