"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:HSD (in KL)Approved Date:2021-12-01
#StationRSP/KLRSP/L
1Nganglam69988.6769.99
2Samdrup Jongkhar Gate70099.7470.1
3Nganglam Potonala69988.6769.99
4Wamrong71502.5871.5
5Trashigang71797.4971.8
6Trashiyangtse72679.9772.68
7Mongar72850.2572.85
8Gyelposing72851.0872.85
9Kanglung71960.5671.96
10Pemagatshel71381.7771.38
11Lhuntse73384.8473.38
12Jomotsangkha70099.7470.1
13Autsho73033.9173.03
14Doksum72076.3472.08
15Bhangtar70707.6670.71
16Rangjung72071.2372.07
17Samdrup Jongkhar Upper Town70099.7470.1",,,
"#",Station,RSP/KL,RSP/L
1,Nganglam,69988.67,69.99
2,Samdrup Jongkhar Gate,70099.74,70.1
3,Nganglam Potonala,69988.67,69.99
4,Wamrong,71502.58,71.5
5,Trashigang,71797.49,71.8
6,Trashiyangtse,72679.97,72.68
7,Mongar,72850.25,72.85
8,Gyelposing,72851.08,72.85
9,Kanglung,71960.56,71.96
10,Pemagatshel,71381.77,71.38
11,Lhuntse,73384.84,73.38
12,Jomotsangkha,70099.74,70.1
13,Autsho,73033.91,73.03
14,Doksum,72076.34,72.08
15,Bhangtar,70707.66,70.71
16,Rangjung,72071.23,72.07
17,Samdrup Jongkhar Upper Town,70099.74,70.1
