"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2021-05-01
#StationRSP/KLRSP/L
1Ramtokto66645.8366.65",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,66645.83,66.65
