"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,38419.35,38.42
2,Nganglam Potonala,38857.89,38.86
3,Wamrong,39586.8,39.59
4,Trashigang,40076.85,40.08
5,Trashiyangtse,40777.6,40.78
6,Mongar,41020.85,41.02
7,Gyelposing,41167.62,41.17
8,Kanglung,40076.36,40.08
9,Pemagatshel,39524.98,39.52
10,Lhuntse,41617.23,41.62
11,Jomotsangkha,38419.35,38.42
12,Autsho,41299.84,41.3
13,Doksum,40330.53,40.33
14,Bhangtar,39105.75,39.11
15,Rangjung,40295.23,40.3
