"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-10-01
#StationRSP/KLRSP/L
1Phuentsholing75480.5775.48
2Rinchending75561.0375.56
3Pasakha75614.6775.61
4Chimakothi77240.1877.24
5Lungtenzampa77680.3177.68
6Paro Town77701.8477.7
7Haa78555.8878.56
8Bajo Town77778.9777.78
9Beychu78002.4778
10Samtse Town75026.2375.03
11Sipsoo76667.5776.67
12Gomtu75085.8475.09
13Gedu76836.576.84
14Khuruthang77748.9577.75
15Gasa79314.8879.31
16Motithang77680.3177.68
17Olakha77680.3177.68
18Paro NIE Bridge77701.8477.7
19Langlitsawa78002.4778
20Wangdue Zero Point77778.9777.78
21Phuentsholing Main gate75480.5775.48",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,75480.57,75.48
2,Rinchending,75561.03,75.56
3,Pasakha,75614.67,75.61
4,Chimakothi,77240.18,77.24
5,Lungtenzampa,77680.31,77.68
6,Paro Town,77701.84,77.7
7,Haa,78555.88,78.56
8,Bajo Town,77778.97,77.78
9,Beychu,78002.47,78
10,Samtse Town,75026.23,75.03
11,Sipsoo,76667.57,76.67
12,Gomtu,75085.84,75.09
13,Gedu,76836.5,76.84
14,Khuruthang,77748.95,77.75
15,Gasa,79314.88,79.31
16,Motithang,77680.31,77.68
17,Olakha,77680.31,77.68
18,Paro NIE Bridge,77701.84,77.7
19,Langlitsawa,78002.47,78
20,Wangdue Zero Point,77778.97,77.78
21,Phuentsholing Main gate,75480.57,75.48
