"#",Station,RSP/KL,RSP/L
1,Gelephu Town,62040.07,62.04
2,Sarpang,62147.47,62.15
3,Dagapela,63831.73,63.83
4,Tsirang,63365.11,63.37
5,Zhemgang,66491.69,66.49
6,Trongsa,65469.3,65.47
7,Bumthang,65968.06,65.97
8,Dagana,64348.94,64.35
9,Lhamoizingkha,66196.66,66.2
10,Dangdung,65543.67,65.54
11,Panbang,63592.6,63.59
12,Tingtibi,63830.02,63.83
