"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:HSD (in KL)Approved Date:2022-01-16
#StationRSP/KLRSP/L
1Nganglam71824.1971.82
2Samdrup Jongkhar Gate71949.8371.95
3Nganglam Potonala71824.1971.82
4Wamrong73366.4273.37
5Trashigang73649.9373.65
6Trashiyangtse74543.0274.54
7Mongar74709.0474.71
8Gyelposing74701.3574.7
9Kanglung73822.5573.82
10Pemagatshel73242.1673.24
11Lhuntse75240.0375.24
12Jomotsangkha71949.8371.95
13Autsho74887.1374.89
14Doksum73930.2573.93
15Bhangtar72557.7572.56
16Rangjung73926.9173.93
17Samdrup Jongkhar Upper Town71949.8371.95",,,
"#",Station,RSP/KL,RSP/L
1,Nganglam,71824.19,71.82
2,Samdrup Jongkhar Gate,71949.83,71.95
3,Nganglam Potonala,71824.19,71.82
4,Wamrong,73366.42,73.37
5,Trashigang,73649.93,73.65
6,Trashiyangtse,74543.02,74.54
7,Mongar,74709.04,74.71
8,Gyelposing,74701.35,74.7
9,Kanglung,73822.55,73.82
10,Pemagatshel,73242.16,73.24
11,Lhuntse,75240.03,75.24
12,Jomotsangkha,71949.83,71.95
13,Autsho,74887.13,74.89
14,Doksum,73930.25,73.93
15,Bhangtar,72557.75,72.56
16,Rangjung,73926.91,73.93
17,Samdrup Jongkhar Upper Town,71949.83,71.95
