"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2021-12-16
#StationRSP/KLRSP/L
1Gelephu Town66338.2566.34
2Sarpang66682.1466.68
3Dagapela68026.6268.03
4Tsirang67546.2867.55
5Zhemgang70657.2870.66
6Trongsa69641.6769.64
7Bumthang70068.370.07
8Dagana68517.9368.52
9Lhamoizingkha66429.8166.43
10Dangdung69781.9169.78
11Panbang67890.7867.89
12Tingtibi68096.5468.1",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,66338.25,66.34
2,Sarpang,66682.14,66.68
3,Dagapela,68026.62,68.03
4,Tsirang,67546.28,67.55
5,Zhemgang,70657.28,70.66
6,Trongsa,69641.67,69.64
7,Bumthang,70068.3,70.07
8,Dagana,68517.93,68.52
9,Lhamoizingkha,66429.81,66.43
10,Dangdung,69781.91,69.78
11,Panbang,67890.78,67.89
12,Tingtibi,68096.54,68.1
