"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2022-02-01
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost77462.9377.46
2Sarpang77858.2177.86
3Dagapela79370.5379.37
4Tsirang78919.3178.92
5Zhemgang79649.5779.65
6Trongsa80604.2780.6
7Bumthang81613.1281.61
8Dagana79916.8379.92
9Lhamoizingkha78473.6278.47
10Dangdung81033.8281.03
11Panbang79015.4679.02
12Tingtibi78711.7378.71
13Gelephu Gate77462.9377.46
14Gelephu Town77462.9377.46",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,77462.93,77.46
2,Sarpang,77858.21,77.86
3,Dagapela,79370.53,79.37
4,Tsirang,78919.31,78.92
5,Zhemgang,79649.57,79.65
6,Trongsa,80604.27,80.6
7,Bumthang,81613.12,81.61
8,Dagana,79916.83,79.92
9,Lhamoizingkha,78473.62,78.47
10,Dangdung,81033.82,81.03
11,Panbang,79015.46,79.02
12,Tingtibi,78711.73,78.71
13,Gelephu Gate,77462.93,77.46
14,Gelephu Town,77462.93,77.46
