"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2022-04-01
#StationRSP/KLRSP/L
1Phuentsholing98497.7698.5
2Rinchending98578.2298.58
3Pasakha98631.8698.63
4Chimakothi100206.55100.21
5Lungtenzampa100650.06100.65
6Paro Town100667.39100.67
7Haa101502.7101.5
8Bajo Town100772.16100.77
9Beychu101085.06101.09
10Samtse Town98001.8998
11Sipsoo99702.499.7
12Gomtu98060.2398.06
13Gedu99801.9599.8
14Khuruthang100743.31100.74
15Gasa102265.75102.27
16Motithang100650.06100.65
17Olakha100650.06100.65
18Paro NIE Bridge100667.39100.67
19Langlitsawa101040.36101.04
20Wangdue Zero Point100772.16100.77
21Phuentsholing Main gate98497.7698.5",,,
#,Station,RSP/KL,RSP/L
1,Phuentsholing,98497.76,98.5
2,Rinchending,98578.22,98.58
3,Pasakha,98631.86,98.63
4,Chimakothi,100206.55,100.21
5,Lungtenzampa,100650.06,100.65
6,Paro Town,100667.39,100.67
7,Haa,101502.7,101.5
8,Bajo Town,100772.16,100.77
9,Beychu,101085.06,101.09
10,Samtse Town,98001.89,98
11,Sipsoo,99702.4,99.7
12,Gomtu,98060.23,98.06
13,Gedu,99801.95,99.8
14,Khuruthang,100743.31,100.74
15,Gasa,102265.75,102.27
16,Motithang,100650.06,100.65
17,Olakha,100650.06,100.65
18,Paro NIE Bridge,100667.39,100.67
19,Langlitsawa,101040.36,101.04
20,Wangdue Zero Point,100772.16,100.77
21,Phuentsholing Main gate,98497.76,98.5
