"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2021-07-01
#StationRSP/KLRSP/L
1Ramtokto72734.972.73",,,
"#",Station,RSP/KL,RSP/L
1,Ramtokto,72734.9,72.73
