"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2021-11-01
#StationRSP/KLRSP/L
1Lobesa83072.3783.07
2Phuentsholing80959.9580.96
3Rinchending81040.4181.04
4Pasakha81094.0581.09
5Chimakothi82515.0682.52
6Chubachu82968.7982.97
7Paro Shaba82973.4382.97
8Haa83752.183.75
9Wangdue Zero Point83161.7783.16
10Beychu83385.2783.39
11Samtse Checkpost80456.2180.46
12Sipsoo82124.0982.12
13Pagli80516.3280.52
14Gedu82107.6782.11
15Mitsina83072.3783.07
16Khuruthang83136.4883.14
17Gasa84527.3684.53
18Dorokha81833.9781.83
19Langdru (Khasadrapchu)82816.8182.82
20Chanzamtok82968.7982.97
21Gomtu Phuentshopelri80516.3280.52
22Motithang82968.7982.97
23Lungtenzampa82968.7982.97
24Olakha82968.7982.97
25Samtse Town80456.2180.46
26Langlitsawa83385.2783.39
27Gomtu80516.3280.52
28Phuentsholing Truck Parking80959.9580.96
29Phuentsholing Dungkhag Office80959.9580.96
30Phuentsholing Near MDP80959.9580.96",,,
"#",Station,RSP/KL,RSP/L
1,Lobesa,83072.37,83.07
2,Phuentsholing,80959.95,80.96
3,Rinchending,81040.41,81.04
4,Pasakha,81094.05,81.09
5,Chimakothi,82515.06,82.52
6,Chubachu,82968.79,82.97
7,Paro Shaba,82973.43,82.97
8,Haa,83752.1,83.75
9,Wangdue Zero Point,83161.77,83.16
10,Beychu,83385.27,83.39
11,Samtse Checkpost,80456.21,80.46
12,Sipsoo,82124.09,82.12
13,Pagli,80516.32,80.52
14,Gedu,82107.67,82.11
15,Mitsina,83072.37,83.07
16,Khuruthang,83136.48,83.14
17,Gasa,84527.36,84.53
18,Dorokha,81833.97,81.83
19,Langdru (Khasadrapchu),82816.81,82.82
20,Chanzamtok,82968.79,82.97
21,Gomtu Phuentshopelri,80516.32,80.52
22,Motithang,82968.79,82.97
23,Lungtenzampa,82968.79,82.97
24,Olakha,82968.79,82.97
25,Samtse Town,80456.21,80.46
26,Langlitsawa,83385.27,83.39
27,Gomtu,80516.32,80.52
28,Phuentsholing Truck Parking,80959.95,80.96
29,Phuentsholing Dungkhag Office,80959.95,80.96
30,Phuentsholing Near MDP,80959.95,80.96
