"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2022-01-01
#StationRSP/KLRSP/L
1Phuentsholing72731.0972.73
2Rinchending72811.5572.81
3Pasakha72865.1972.87
4Chimakothi74457.0574.46
5Lungtenzampa74899.4274.9
6Paro Town74918.1774.92
7Haa75759.8175.76
8Bajo Town75013.675.01
9Beychu75237.175.24
10Samtse Town72226.1372.23
11Sipsoo73914.3273.91
12Gomtu72285.7472.29
13Gedu74052.7674.05
14Khuruthang74984.3674.98
15Gasa76521.4976.52
16Motithang74899.4274.9
17Olakha74899.4274.9
18Paro NIE Bridge74918.1774.92
19Langlitsawa75237.175.24
20Wangdue Zero Point75013.675.01
21Phuentsholing Main gate72731.0972.73",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,72731.09,72.73
2,Rinchending,72811.55,72.81
3,Pasakha,72865.19,72.87
4,Chimakothi,74457.05,74.46
5,Lungtenzampa,74899.42,74.9
6,Paro Town,74918.17,74.92
7,Haa,75759.81,75.76
8,Bajo Town,75013.6,75.01
9,Beychu,75237.1,75.24
10,Samtse Town,72226.13,72.23
11,Sipsoo,73914.32,73.91
12,Gomtu,72285.74,72.29
13,Gedu,74052.76,74.05
14,Khuruthang,74984.36,74.98
15,Gasa,76521.49,76.52
16,Motithang,74899.42,74.9
17,Olakha,74899.42,74.9
18,Paro NIE Bridge,74918.17,74.92
19,Langlitsawa,75237.1,75.24
20,Wangdue Zero Point,75013.6,75.01
21,Phuentsholing Main gate,72731.09,72.73
