"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:HSD (in KL)Approved Date:2021-10-01
#StationRSP/KLRSP/L
1Samdrup Jongkhar71873.7771.87
2Wamrong73289.873.29
3Trashigang73573.7873.57
4Trashiyangtse74466.4374.47
5Mongar74632.6274.63
6Gyelposing74625.2974.63
7Kanglung7374673.75
8Pemagatshel73165.6873.17
9Lhuntse75163.7675.16
10Jomotsangkha72708.4472.71
11Autsho74810.9574.81
12Doksum73854.0373.85
13Bhangtar72481.6972.48
14Rangjung73850.6273.85",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,71873.77,71.87
2,Wamrong,73289.8,73.29
3,Trashigang,73573.78,73.57
4,Trashiyangtse,74466.43,74.47
5,Mongar,74632.62,74.63
6,Gyelposing,74625.29,74.63
7,Kanglung,73746,73.75
8,Pemagatshel,73165.68,73.17
9,Lhuntse,75163.76,75.16
10,Jomotsangkha,72708.44,72.71
11,Autsho,74810.95,74.81
12,Doksum,73854.03,73.85
13,Bhangtar,72481.69,72.48
14,Rangjung,73850.62,73.85
