"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,48548.27,48.55
2,Nganglam Potonala,48541.78,48.54
3,Wamrong,49790.98,49.79
4,Trashigang,50218.64,50.22
5,Trashiyangtse,50977.49,50.98
6,Mongar,51197.41,51.2
7,Gyelposing,51297.52,51.3
8,Kanglung,50270.44,50.27
9,Pemagatshel,49710.3,49.71
10,Lhuntse,51774.04,51.77
11,Jomotsangkha,48548.27,48.55
12,Autsho,51445.92,51.45
13,Doksum,50480.36,50.48
14,Bhangtar,49156.19,49.16
15,Rangjung,50454.72,50.45
