"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:MS (in KL)Approved Date:2021-06-16
#StationRSP/KLRSP/L
1Samdrup Jongkhar67531.8567.53
2Nganglam67531.8567.53
3Wamrong69106.3169.11
4Trashigang69258.9569.26
5Trashiyangtse70273.9170.27
6Mongar70390.9970.39
7Gyelposing70285.4470.29
8Kanglung69541.2569.54
9Pemagatshel68942.4968.94
10Lhuntse70880.5470.88
11Jomotsangkha67093.2467.09
12Autsho70505.1570.51
13Doksum69556.1469.56
14Bhangtar68139.7768.14
15Rangjung69573.0569.57",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,67531.85,67.53
2,Nganglam,67531.85,67.53
3,Wamrong,69106.31,69.11
4,Trashigang,69258.95,69.26
5,Trashiyangtse,70273.91,70.27
6,Mongar,70390.99,70.39
7,Gyelposing,70285.44,70.29
8,Kanglung,69541.25,69.54
9,Pemagatshel,68942.49,68.94
10,Lhuntse,70880.54,70.88
11,Jomotsangkha,67093.24,67.09
12,Autsho,70505.15,70.51
13,Doksum,69556.14,69.56
14,Bhangtar,68139.77,68.14
15,Rangjung,69573.05,69.57
