"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,923.57,0.92
2,Nganglam Potonala,53051.77,53.05
3,Wamrong,1812.42,1.81
4,Trashigang,2533.42,2.53
5,Trashiyangtse,3019.1,3.02
6,Mongar,3348.71,3.35
7,Gyelposing,3668.2,3.67
8,Kanglung,2339.37,2.34
9,Pemagatshel,1820.41,1.82
10,Lhuntse,4018.21,4.02
11,Jomotsangkha,923.57,0.92
12,Autsho,3740.53,3.74
13,Doksum,2757.32,2.76
14,Bhangtar,1531.49,1.53
15,Rangjung,2686.29,2.69
