"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,52837.4,52.84
2,Nganglam Potonala,52830.91,52.83
3,Wamrong,54259.37,54.26
4,Trashigang,54538.42,54.54
5,Trashiyangtse,55435.67,55.44
6,Mongar,55600.02,55.6
7,Gyelposing,55588.99,55.59
8,Kanglung,54714.78,54.71
9,Pemagatshel,54133.77,54.13
10,Lhuntse,56129.59,56.13
11,Jomotsangkha,52837.4,52.84
12,Autsho,55775.93,55.78
13,Doksum,54819.31,54.82
14,Bhangtar,53445.32,53.45
15,Rangjung,54816.66,54.82
