"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,59314.82,59.31
2,Nganglam,59314.82,59.31
3,Wamrong,60637.53,60.64
4,Trashigang,60998.87,61
5,Trashiyangtse,61819.48,61.82
6,Mongar,62014.6,62.01
7,Gyelposing,62065.12,62.07
8,Kanglung,61106.26,61.11
9,Pemagatshel,60536.8,60.54
10,Lhuntse,62570.23,62.57
11,Jomotsangkha,58025.74,58.03
12,Autsho,62230.72,62.23
13,Doksum,61269.15,61.27
14,Bhangtar,59922.74,59.92
15,Rangjung,61253.76,61.25
