"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,52245.87,52.25
2,Sarpang,52596.71,52.6
3,Dagapela,53963.9,53.96
4,Tsirang,53487.5,53.49
5,Zhemgang,54189.17,54.19
6,Trongsa,55156.3,55.16
7,Bumthang,56032.76,56.03
8,Dagana,54462.65,54.46
9,Lhamoizingkha,53253.45,53.25
10,Dangdung,55706.74,55.71
11,Panbang,53798.4,53.8
12,Tingtibi,53436.55,53.44
