"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,53729.59,53.73
2,Nganglam Potonala,54168.13,54.17
3,Wamrong,55010.8,55.01
4,Trashigang,55406.54,55.41
5,Trashiyangtse,56195.12,56.2
6,Mongar,56403.1,56.4
7,Gyelposing,56479.35,56.48
8,Kanglung,55485.1,55.49
9,Pemagatshel,54920.47,54.92
10,Lhuntse,56969.62,56.97
11,Jomotsangkha,53729.59,53.73
12,Autsho,56636.02,56.64
13,Doksum,55672.38,55.67
14,Bhangtar,54447.6,54.45
15,Rangjung,55651.68,55.65
