"#",Station,RSP/KL,RSP/L
1,Gelephu Town,55642.11,55.64
2,Sarpang,55738.24,55.74
3,Dagapela,57385.67,57.39
4,Tsirang,56912.66,56.91
5,Zhemgang,60031.99,60.03
6,Trongsa,59012.76,59.01
7,Bumthang,59477.93,59.48
8,Dagana,57890.82,57.89
9,Lhamoizingkha,61773.66,61.77
10,Dangdung,59117.8,59.12
11,Panbang,57194.64,57.19
12,Tingtibi,57417.32,57.42
