"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2021-12-16
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost71694.2671.69
2Sarpang72079.3872.08
3Dagapela73558.573.56
4Tsirang73101.5173.1
5Zhemgang73825.2473.83
6Trongsa74782.7774.78
7Bumthang75761.3475.76
8Dagana74093.9274.09
9Lhamoizingkha72704.2472.7
10Dangdung75239.9875.24
11Panbang73246.7973.25
12Tingtibi72929.7672.93
13Gelephu Gate71694.2671.69
14Gelephu Town71694.2671.69",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,71694.26,71.69
2,Sarpang,72079.38,72.08
3,Dagapela,73558.5,73.56
4,Tsirang,73101.51,73.1
5,Zhemgang,73825.24,73.83
6,Trongsa,74782.77,74.78
7,Bumthang,75761.34,75.76
8,Dagana,74093.92,74.09
9,Lhamoizingkha,72704.24,72.7
10,Dangdung,75239.98,75.24
11,Panbang,73246.79,73.25
12,Tingtibi,72929.76,72.93
13,Gelephu Gate,71694.26,71.69
14,Gelephu Town,71694.26,71.69
