"#",Station,RSP/KL,RSP/L
1,Phuentsholing,55214.36,55.21
2,Rinchending,55294.82,55.29
3,Pasakha,55348.46,55.35
4,Chimakothi,56543.86,56.54
5,Lungtenzampa,57012.59,57.01
6,Paro Town,56998.6,57
7,Haa,57694.12,57.69
8,Bajo Town,57309.62,57.31
9,Beychu,57533.12,57.53
10,Samtse Town,54775.71,54.78
11,Sipsoo,56353.28,56.35
12,Gomtu,54832.92,54.83
13,Gedu,56132.39,56.13
14,Lobesa,57209.1,57.21
15,Khuruthang,57289.56,57.29
16,Gasa,58487.33,58.49
