"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,38163.1,38.16
2,Nganglam Potonala,36512.75,36.51
3,Wamrong,39328.65,39.33
4,Trashigang,39820.27,39.82
5,Trashiyangtse,40519.56,40.52
6,Mongar,40763.39,40.76
7,Gyelposing,40911.34,40.91
8,Kanglung,39818.47,39.82
9,Pemagatshel,39267.3,39.27
10,Lhuntse,41360.27,41.36
11,Jomotsangkha,38163.1,38.16
12,Autsho,41043.16,41.04
13,Doksum,40073.75,40.07
14,Bhangtar,38743.37,38.74
15,Rangjung,40038.21,40.04
