"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,58053.71,58.05
2,Sarpang,58414.79,58.41
3,Dagapela,59815.4,59.82
4,Tsirang,59344.8,59.34
5,Zhemgang,60053.06,60.05
6,Trongsa,61017.32,61.02
7,Bumthang,61924.27,61.92
8,Dagana,60325.1,60.33
9,Lhamoizingkha,64056.19,64.06
10,Dangdung,61539.92,61.54
11,Panbang,59606.24,59.61
12,Tingtibi,59257.77,59.26
