"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:HSD (in KL)Approved Date:2021-12-16
#StationRSP/KLRSP/L
1Nganglam66997.967
2Samdrup Jongkhar Gate67108.9767.11
3Nganglam Potonala66997.967
4Wamrong68489.5968.49
5Trashigang68802.9268.8
6Trashiyangtse69668.2469.67
7Mongar69845.4169.85
8Gyelposing69860.0269.86
9Kanglung68950.5568.95
10Pemagatshel68374.3568.37
11Lhuntse70385.8470.39
12Jomotsangkha67108.9767.11
13Autsho70038.0770.04
14Doksum69079.3969.08
15Bhangtar67716.8967.72
16Rangjung69071.4469.07
17Samdrup Jongkhar Upper Town67108.9767.11",,,
"#",Station,RSP/KL,RSP/L
1,Nganglam,66997.9,67
2,Samdrup Jongkhar Gate,67108.97,67.11
3,Nganglam Potonala,66997.9,67
4,Wamrong,68489.59,68.49
5,Trashigang,68802.92,68.8
6,Trashiyangtse,69668.24,69.67
7,Mongar,69845.41,69.85
8,Gyelposing,69860.02,69.86
9,Kanglung,68950.55,68.95
10,Pemagatshel,68374.35,68.37
11,Lhuntse,70385.84,70.39
12,Jomotsangkha,67108.97,67.11
13,Autsho,70038.07,70.04
14,Doksum,69079.39,69.08
15,Bhangtar,67716.89,67.72
16,Rangjung,69071.44,69.07
17,Samdrup Jongkhar Upper Town,67108.97,67.11
