"#",Station,RSP/KL,RSP/L
1,Gelephu Town,40030.01,40.03
2,Sarpang,40098.63,40.1
3,Dagapela,41656.2,41.66
4,Tsirang,41167.61,41.17
5,Zhemgang,44269.23,44.27
6,Trongsa,43257.7,43.26
7,Bumthang,43640.91,43.64
8,Dagana,42131.92,42.13
9,Lhamoizingkha,46159.64,46.16
10,Dangdung,43437.59,43.44
11,Panbang,41582.54,41.58
12,Tingtibi,41769.24,41.77
