"#",Station,RSP/KL,RSP/L
1,Gelephu Town,52672.64,52.67
2,Sarpang,52763.54,52.76
3,Dagapela,54393.88,54.39
4,Tsirang,53917.9,53.92
5,Zhemgang,57033.86,57.03
6,Trongsa,56016.1,56.02
7,Bumthang,56465.68,56.47
8,Dagana,54893.43,54.89
9,Lhamoizingkha,56841.58,56.84
10,Dangdung,56135.37,56.14
11,Panbang,54225.17,54.23
12,Tingtibi,54441,54.44
