"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:MS (in KL)Approved Date:2022-02-01
#StationRSP/KLRSP/L
1Nganglam77568.6477.57
2Samdrup Jongkhar Gate77784.5777.78
3Nganglam Potonala77568.6477.57
4Wamrong79465.4279.47
5Trashigang79529.8779.53
6Trashiyangtse80626.9580.63
7Mongar80711.0680.71
8Gyelposing80539.5580.54
9Kanglung79886.0879.89
10Pemagatshel79274.9479.27
11Lhuntse81172.6981.17
12Jomotsangkha77784.5777.78
13Autsho80782.1380.78
14Doksum79838.4379.84
15Bhangtar78392.4978.39
16Rangjung79868.9879.87
17Samdrup Jongkhar Upper Town77784.5777.78",,,
"#",Station,RSP/KL,RSP/L
1,Nganglam,77568.64,77.57
2,Samdrup Jongkhar Gate,77784.57,77.78
3,Nganglam Potonala,77568.64,77.57
4,Wamrong,79465.42,79.47
5,Trashigang,79529.87,79.53
6,Trashiyangtse,80626.95,80.63
7,Mongar,80711.06,80.71
8,Gyelposing,80539.55,80.54
9,Kanglung,79886.08,79.89
10,Pemagatshel,79274.94,79.27
11,Lhuntse,81172.69,81.17
12,Jomotsangkha,77784.57,77.78
13,Autsho,80782.13,80.78
14,Doksum,79838.43,79.84
15,Bhangtar,78392.49,78.39
16,Rangjung,79868.98,79.87
17,Samdrup Jongkhar Upper Town,77784.57,77.78
