"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,56655.84,56.66
2,Sarpang,57014.46,57.01
3,Dagapela,58407.02,58.41
4,Tsirang,57935.02,57.94
5,Zhemgang,58641.7,58.64
6,Trongsa,59606.65,59.61
7,Bumthang,60506.26,60.51
8,Dagana,58914.08,58.91
9,Lhamoizingkha,57663.97,57.66
10,Dangdung,60135.95,60.14
11,Panbang,58208.37,58.21
12,Tingtibi,57856.68,57.86
