"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,55554.94,55.55
2,Sarpang,55885.22,55.89
3,Dagapela,57185.26,57.19
4,Tsirang,56697.22,56.7
5,Zhemgang,57385.66,57.39
6,Trongsa,58358.54,58.36
7,Bumthang,59173.75,59.17
8,Dagana,57662.01,57.66
9,Lhamoizingkha,56561.09,56.56
10,Dangdung,58964.91,58.96
11,Panbang,57107.47,57.11
12,Tingtibi,56718.73,56.72
