"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:HSD (in KL)Approved Date:2021-11-16
#StationRSP/KLRSP/L
1Nganglam72538.1672.54
2Samdrup Jongkhar Gate72649.2372.65
3Nganglam Potonala72538.1672.54
4Wamrong74071.0274.07
5Trashigang74350.2274.35
6Trashiyangtse75247.3275.25
7Mongar75411.7375.41
8Gyelposing75400.8275.4
9Kanglung74526.4574.53
10Pemagatshel73945.4673.95
11Lhuntse75941.3575.94
12Jomotsangkha72649.2372.65
13Autsho75587.7275.59
14Doksum74631.0974.63
15Bhangtar73257.1573.26
16Rangjung74628.4274.63
17Samdrup Jongkhar Upper Town72649.2372.65",,,
"#",Station,RSP/KL,RSP/L
1,Nganglam,72538.16,72.54
2,Samdrup Jongkhar Gate,72649.23,72.65
3,Nganglam Potonala,72538.16,72.54
4,Wamrong,74071.02,74.07
5,Trashigang,74350.22,74.35
6,Trashiyangtse,75247.32,75.25
7,Mongar,75411.73,75.41
8,Gyelposing,75400.82,75.4
9,Kanglung,74526.45,74.53
10,Pemagatshel,73945.46,73.95
11,Lhuntse,75941.35,75.94
12,Jomotsangkha,72649.23,72.65
13,Autsho,75587.72,75.59
14,Doksum,74631.09,74.63
15,Bhangtar,73257.15,73.26
16,Rangjung,74628.42,74.63
17,Samdrup Jongkhar Upper Town,72649.23,72.65
