"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2022-01-01
#StationRSP/KLRSP/L
1Phuentsholing67238.7867.24
2Rinchending67319.2467.32
3Pasakha67372.8867.37
4Chimakothi68673.6568.67
5Lungtenzampa69135.3769.14
6Paro Town69130.0969.13
7Haa69864.4469.86
8Bajo Town69383.8169.38
9Beychu69607.3169.61
10Samtse Town66735.0566.74
11Sipsoo68389.4868.39
12Gomtu66794.5166.79
13Gedu68264.0968.26
14Khuruthang69361.3169.36
15Gasa70649.2770.65
16Motithang69135.3769.14
17Olakha69135.3769.14
18Paro NIE Bridge69130.0969.13
19Langlitsawa69607.3169.61
20Wangdue Zero Point69383.8169.38
21Phuentsholing Main gate67238.7867.24",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,67238.78,67.24
2,Rinchending,67319.24,67.32
3,Pasakha,67372.88,67.37
4,Chimakothi,68673.65,68.67
5,Lungtenzampa,69135.37,69.14
6,Paro Town,69130.09,69.13
7,Haa,69864.44,69.86
8,Bajo Town,69383.81,69.38
9,Beychu,69607.31,69.61
10,Samtse Town,66735.05,66.74
11,Sipsoo,68389.48,68.39
12,Gomtu,66794.51,66.79
13,Gedu,68264.09,68.26
14,Khuruthang,69361.31,69.36
15,Gasa,70649.27,70.65
16,Motithang,69135.37,69.14
17,Olakha,69135.37,69.14
18,Paro NIE Bridge,69130.09,69.13
19,Langlitsawa,69607.31,69.61
20,Wangdue Zero Point,69383.81,69.38
21,Phuentsholing Main gate,67238.78,67.24
