"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2021-09-16
#StationRSP/KLRSP/L
1Lobesa75425.1875.43
2Phuentsholing73229.1973.23
3Rinchending73309.6573.31
4Pasakha73363.2973.36
5Chimakothi74961.2474.96
6Chubachu75403.2175.4
7Paro Shaba75422.4775.42
8Haa76266.3576.27
9Wangdue Zero Point75514.5875.51
10Beychu75738.0875.74
11Samtse Checkpost72774.4272.77
12Sipsoo74413.1174.41
13Pagli72834.1572.83
14Gedu74557.0674.56
15Mitsina75425.1875.43
16Khuruthang75485.1975.49
17Gasa77027.5477.03
18Dorokha74187.8574.19
19Langdru (Khasadrapchu)75251.2375.25
20Chanzamtok75403.2175.4
21Gomtu Phuentshopelri72834.1572.83
22Motithang75403.2175.4
23Lungtenzampa75403.2175.4
24Olakha75403.2175.4
25Samtse Town72774.4272.77
26Langlitsawa75738.0875.74
27Gomtu72834.1572.83
28Phuentsholing Truck Parking73229.1973.23
29Phuentsholing Dungkhag Office73229.1973.23
30Phuentsholing Near MDP73229.1973.23",,,
"#",Station,RSP/KL,RSP/L
1,Lobesa,75425.18,75.43
2,Phuentsholing,73229.19,73.23
3,Rinchending,73309.65,73.31
4,Pasakha,73363.29,73.36
5,Chimakothi,74961.24,74.96
6,Chubachu,75403.21,75.4
7,Paro Shaba,75422.47,75.42
8,Haa,76266.35,76.27
9,Wangdue Zero Point,75514.58,75.51
10,Beychu,75738.08,75.74
11,Samtse Checkpost,72774.42,72.77
12,Sipsoo,74413.11,74.41
13,Pagli,72834.15,72.83
14,Gedu,74557.06,74.56
15,Mitsina,75425.18,75.43
16,Khuruthang,75485.19,75.49
17,Gasa,77027.54,77.03
18,Dorokha,74187.85,74.19
19,Langdru (Khasadrapchu),75251.23,75.25
20,Chanzamtok,75403.21,75.4
21,Gomtu Phuentshopelri,72834.15,72.83
22,Motithang,75403.21,75.4
23,Lungtenzampa,75403.21,75.4
24,Olakha,75403.21,75.4
25,Samtse Town,72774.42,72.77
26,Langlitsawa,75738.08,75.74
27,Gomtu,72834.15,72.83
28,Phuentsholing Truck Parking,73229.19,73.23
29,Phuentsholing Dungkhag Office,73229.19,73.23
30,Phuentsholing Near MDP,73229.19,73.23
