"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:MS (in KL)Approved Date:2022-01-16
#StationRSP/KLRSP/L
1Nganglam76031.176.03
2Samdrup Jongkhar Gate76157.0776.16
3Nganglam Potonala76031.176.03
4Wamrong77821.0377.82
5Trashigang77899.4877.9
6Trashiyangtse78983.5378.98
7Mongar79072.8779.07
8Gyelposing78911.8378.91
9Kanglung78243.9678.24
10Pemagatshel77634.7877.63
11Lhuntse79538.9379.54
12Jomotsangkha76157.0776.16
13Autsho79150.7879.15
14Doksum78206.2378.21
15Bhangtar76764.9976.76
16Rangjung78234.6278.23
17Samdrup Jongkhar Upper Town76157.0776.16",,,
"#",Station,RSP/KL,RSP/L
1,Nganglam,76031.1,76.03
2,Samdrup Jongkhar Gate,76157.07,76.16
3,Nganglam Potonala,76031.1,76.03
4,Wamrong,77821.03,77.82
5,Trashigang,77899.48,77.9
6,Trashiyangtse,78983.53,78.98
7,Mongar,79072.87,79.07
8,Gyelposing,78911.83,78.91
9,Kanglung,78243.96,78.24
10,Pemagatshel,77634.78,77.63
11,Lhuntse,79538.93,79.54
12,Jomotsangkha,76157.07,76.16
13,Autsho,79150.78,79.15
14,Doksum,78206.23,78.21
15,Bhangtar,76764.99,76.76
16,Rangjung,78234.62,78.23
17,Samdrup Jongkhar Upper Town,76157.07,76.16
